Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Federal Debt,0.4504540339820206,True,Debt Quantum System,66,1226237049.0264866,0.04962942343269385,0.20243456845137073,60857437.734992474,12319649.144939367,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Portal,67,1226237049.0264866,0.03357523794573152,0.32639819325772945,41171200.69893594,13438205.522384059,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Bot,68,1226237049.0264866,0.029717037881578652,0.271969775413273,36440132.83771532,9910614.74390327,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Planner,69,1226237049.0264866,0.0493413723736394,0.2712315254713556,60504218.85436859,16410651.577323148,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Tracker,70,1226237049.0264866,0.023927639364394973,0.20775822374995867,29340957.88436569,6095825.293178161,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Optimizer,71,1226237049.0264866,0.04836249717319845,0.23987141199125986,59303885.817214675,14225306.827543734,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Quantum Simulator,72,1226237049.0264866,0.035121917196936525,0.2136052649134953,43067796.099724054,9199507.995121956,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Platform,73,1226237049.0264866,0.032709653616518154,0.3395158278875186,40109789.125397764,13617908.261303212,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Dashboard,74,1226237049.0264866,0.03507238980892815,0.34567027277034923,43007063.781606674,14866263.468439786,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Marketplace,75,1226237049.0264866,0.02776506911712199,0.27568178595559056,34046556.42019611,9386015.479557442,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge SaaS,76,1226237049.0264866,0.045785923754279756,0.2672378531830616,56144396.03139973,15003907.863690866,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Coach,77,1226237049.0264866,0.02838462120710569,0.32832130451268227,34806274.146735914,11427641.333082382,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Assistant,78,1226237049.0264866,0.031696684066178274,0.2796084936590351,38867648.33323531,10867724.602525031,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge App,79,1226237049.0264866,0.049295811992454364,0.2279724942133796,60448351.02699173,13780561.354709212,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Service,80,1226237049.0264866,0.02904201910160557,0.204660440010476,35612399.80092367,7288449.413086026,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Studio,81,1226237049.0264866,0.03175513129730158,0.23002751458772894,38939318.493451715,8957114.652788687,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Hub,82,1226237049.0264866,0.04040104806223674,0.22719821881487787,49541261.95341443,11255686.473657036,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Exchange,83,1226237049.0264866,0.04024438257217609,0.23952131422839767,49349152.92519818,11820173.964701645,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Network,84,1226237049.0264866,0.030656535023635995,0.2523290978069596,37592179.04076053,9485600.621952802,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Analytics,85,1226237049.0264866,0.04150255250490828,0.2699763894707515,50891967.51068555,13739629.641597671,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Engine,86,1226237049.0264866,0.030838966965580493,0.3278934078559175,37815883.84689873,12399579.025643166,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge API,87,1226237049.0264866,0.03715851876923608,0.2320746231916997,45565152.40178337,10574515.574316246,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Toolkit,88,1226237049.0264866,0.04700273834431048,0.2513975444050461,57636499.16349137,14489674.357805222,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge OS,89,1226237049.0264866,0.02116938132611961,0.27419003359616795,25958679.687057324,7117611.25550641,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge System,90,1226237049.0264866,0.023718141633226334,0.23576996655736138,29084064.004719716,6857148.797744925,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Portal,91,1226237049.0264866,0.04241332618062233,0.2196127720064478,52008791.93512415,11421794.9655792,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Bot,92,1226237049.0264866,0.04420832673062107,0.34053609321964307,54209888.112555526,18460423.51172363,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Planner,93,1226237049.0264866,0.03819596301223834,0.3065538788034244,46837304.968851976,14358157.510900475,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Tracker,94,1226237049.0264866,0.04140759829722252,0.3489211935905667,50775531.143260315,17716658.93170138,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Optimizer,95,1226237049.0264866,0.030246147866048685,0.2244284826864054,37088947.10368231,8323816.122915771,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Edge Simulator,96,1226237049.0264866,0.035575017047429644,0.2799874714747562,43623403.92330708,12214006.561608711,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Platform,97,1226237049.0264866,0.025337374648884334,0.29196641284912095,31069627.51952644,9071287.695434466,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Dashboard,98,1226237049.0264866,0.020423742004304718,0.3391502603681332,25044349.12543692,8493797.526642362,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Marketplace,99,1226237049.0264866,0.02793722833463785,0.20593403125852877,34257664.431045465,7054818.937787106,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud SaaS,100,1226237049.0264866,0.023247483244245713,0.23603734224194628,28506925.250716556,6728698.871668964,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Coach,101,1226237049.0264866,0.028217185058181354,0.2049214999246593,34600957.73757858,7090480.158414348,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Assistant,102,1226237049.0264866,0.028380644365811874,0.22894126047402233,34801397.596603334,7967475.832023978,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud App,103,1226237049.0264866,0.031358627823035556,0.2577751606033954,38453111.243239,9912256.926426163,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Service,104,1226237049.0264866,0.030170232218086374,0.2491885825296056,36995856.52355006,9218945.046572102,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Studio,105,1226237049.0264866,0.022691938332237538,0.20378074206892433,27825695.497213975,5670340.87700619,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Hub,106,1226237049.0264866,0.026063429004693998,0.3134974141124923,31959942.27022731,10019359.256900799,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Exchange,107,1226237049.0264866,0.04972429296653366,0.33927892625859934,60973770.272210725,20687115.30789416,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Network,108,1226237049.0264866,0.035126580666133056,0.27977357836669015,43073514.61842984,12050831.317628054,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Analytics,109,1226237049.0264866,0.029437447071075276,0.3160909157956484,36097288.227308735,11410024.893509496,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Engine,110,1226237049.0264866,0.04294270063797946,0.3266408536373667,52657930.50754376,17200231.37176123,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud API,111,1226237049.0264866,0.04686513731590653,0.26515238723379436,57467767.684478305,15237715.790536525,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Toolkit,112,1226237049.0264866,0.04300626704321593,0.3209598093193818,52735877.98871815,16926097.343549162,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud OS,113,1226237049.0264866,0.029253788674932505,0.3393863366009225,35872079.497593686,12174493.646945382,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud System,114,1226237049.0264866,0.022830245079189664,0.3491403768744924,27995292.354457002,9774286.923346713,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Portal,115,1226237049.0264866,0.04310272154476608,0.2139906357986491,52854154.07206433,11310294.034480805,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Bot,116,1226237049.0264866,0.03968688944315002,0.20512691163923905,48665534.19580871,9982610.73286002,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Planner,117,1226237049.0264866,0.04310560848332548,0.3198834382488583,52857694.143084124,16908300.94039629,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Tracker,118,1226237049.0264866,0.03807230759274343,0.3285290587874856,46685674.1121544,15337600.574925369,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Optimizer,119,1226237049.0264866,0.022936498406445793,0.24138857630612198,28125584.120920803,6789194.708727144,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Cloud Simulator,120,1226237049.0264866,0.03242532564778011,0.20636869292421475,39761135.636056736,8205453.590395445,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Platform,121,1226237049.0264866,0.03344648262713498,0.2397820184168849,41013316.157013655,9834255.730098572,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Dashboard,122,1226237049.0264866,0.03178205036305259,0.263765394798846,38972327.64920078,10279551.388621425,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Marketplace,123,1226237049.0264866,0.04638235200463055,0.24055114557914586,56875758.44906591,13681528.850605588,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile SaaS,124,1226237049.0264866,0.04681229386148816,0.2638956447219274,57402969.08287196,15148393.535077361,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Coach,125,1226237049.0264866,0.02983423162081958,0.27537680740027193,36583840.14268649,10074341.100934915,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Assistant,126,1226237049.0264866,0.03253229859088519,0.23860584695827192,39892309.82213558,9518538.37223245,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile App,127,1226237049.0264866,0.035080379743882006,0.2227702599618247,43016861.33586641,9582877.382532725,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Service,128,1226237049.0264866,0.030557898290688983,0.2848685329061136,37471227.024425976,10674373.468640143,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Studio,129,1226237049.0264866,0.032402247331695756,0.32358685415761945,39732836.14984495,12857023.456488468,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Hub,130,1226237049.0264866,0.027701652846054987,0.34546573682465154,33968793.039102644,11735054.116297688,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Exchange,131,1226237049.0264866,0.04354166062554054,0.34513895389962085,53392397.4351756,18427796.196969304,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Network,132,1226237049.0264866,0.04514409664490912,0.2213155888777464,55357363.85081988,12251447.579363873,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Analytics,133,1226237049.0264866,0.035793802719050416,0.22549677817936786,43891687.01964462,9897434.011787042,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Engine,134,1226237049.0264866,0.04454682057881772,0.2876243223774944,54624961.8100818,15711467.62552129,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile API,135,1226237049.0264866,0.027903479430707173,0.33943984580107567,34216280.274681635,11614368.90032432,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Toolkit,136,1226237049.0264866,0.02345558159942782,0.2845793605206971,28762103.16368233,8185100.925551036,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile OS,137,1226237049.0264866,0.04163121664000176,0.20882728059986477,51049740.24001812,10660578.429652473,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile System,138,1226237049.0264866,0.037935680996186105,0.3223851823194641,46518137.517573416,14996758.24476481,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Portal,139,1226237049.0264866,0.022025819432541602,0.2768364456659941,27008875.823350057,7477041.184370429,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Bot,140,1226237049.0264866,0.0277567153444622,0.2994386677305381,34036312.71466153,10191788.133738223,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Planner,141,1226237049.0264866,0.023560321012365347,0.34055771460057604,28890538.51231961,9838895.769335492,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Tracker,142,1226237049.0264866,0.046841857451441954,0.2278961629813564,57439221.05217552,13090178.08242875,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Optimizer,143,1226237049.0264866,0.029697976530953137,0.28814524619795645,36416759.10337383,10493316.017573325,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Mobile Simulator,144,1226237049.0264866,0.04154187009902752,0.26639840227403877,50940180.20127314,13570382.617170788,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Platform,145,1226237049.0264866,0.024688739658829253,0.21562272407043076,30274247.263425972,6527815.664121692,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Dashboard,146,1226237049.0264866,0.04999296010743032,0.2683028182165231,61303219.87423422,16447826.65800421,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Marketplace,147,1226237049.0264866,0.04617595247445494,0.2723564006943672,56622663.69826292,15421544.882586494,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure SaaS,148,1226237049.0264866,0.0476707291563801,0.2131639074157326,58455614.24566043,12460627.14299174,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Coach,149,1226237049.0264866,0.02342057574003653,0.33944482815863364,28719177.68196372,9748576.33311144,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Assistant,150,1226237049.0264866,0.048424791351343546,0.24720761711980452,59380273.24639484,14679255.853164148,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure App,151,1226237049.0264866,0.030654946609816155,0.2678675352252137,37590231.26888546,10069202.598542107,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Service,152,1226237049.0264866,0.032484850402018726,0.2285067823939395,39834127.095038325,9102368.211958453,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Studio,153,1226237049.0264866,0.046951261518181235,0.23799614010584658,57573376.3721254,13702241.349426994,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Hub,154,1226237049.0264866,0.041158172284329546,0.21007335166024593,50469675.72525999,10602333.93681112,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Exchange,155,1226237049.0264866,0.021162539945852883,0.2980595708865381,25950290.533107784,7734732.460679098,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Network,156,1226237049.0264866,0.03017047572719781,0.2983189089080002,36996155.12344429,11036652.630217023,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Analytics,157,1226237049.0264866,0.02282063606506491,0.3424777069873795,27983509.42533261,9583728.141447634,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Engine,158,1226237049.0264866,0.04245543400679286,0.3314400849538699,52060426.11162842,17254912.05317279,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure API,159,1226237049.0264866,0.02409411662133533,0.2480241453339304,29545098.464646257,7327897.795500708,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Toolkit,160,1226237049.0264866,0.031050324926190323,0.28057589724902277,38075058.80880518,10682943.788089821,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure OS,161,1226237049.0264866,0.02890605456522243,0.20909461132841078,35445675.049056955,7411499.6476557115,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure System,162,1226237049.0264866,0.03106635142212412,0.23818239719409234,38094711.091885276,9073489.608281614,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Portal,163,1226237049.0264866,0.03157763874389645,0.22954393139300394,38721670.54854003,8888324.487816574,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Bot,164,1226237049.0264866,0.027856891236942065,0.2940428510648403,34159152.10543963,10044254.475041011,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Planner,165,1226237049.0264866,0.03164461503734195,0.2518075089754238,38803799.36096938,9771088.055867841,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Tracker,166,1226237049.0264866,0.03601716898167119,0.31577908112658887,44165587.00637279,13946568.482288811,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Optimizer,167,1226237049.0264866,0.03136603869043872,0.2881279238833761,38462198.72341418,11082033.466167167,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Secure Simulator,168,1226237049.0264866,0.048986078761045285,0.2782970171177076,60068544.66332322,16716896.802404646,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Platform,169,1226237049.0264866,0.04729392729552633,0.31905089363846406,57993565.84373942,18502899.007726166,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Dashboard,170,1226237049.0264866,0.021761560449504492,0.2643648307203885,26684831.667811893,7054531.006663154,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Marketplace,171,1226237049.0264866,0.040949552236057646,0.34800678686722997,50213858.09289929,17474763.411116935,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green SaaS,172,1226237049.0264866,0.033751288734845376,0.21391781811901092,41387080.6990577,8853434.001457851,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Coach,173,1226237049.0264866,0.036860275241386034,0.21898456881859404,45199435.138301276,9897978.814604914,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Assistant,174,1226237049.0264866,0.0425455868083818,0.2761515496192667,52170974.81701032,14407095.540865138,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green App,175,1226237049.0264866,0.041702941051318596,0.3304042740317785,51137691.37049444,16896111.792929363,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Service,176,1226237049.0264866,0.038868440514883314,0.29186589938797725,47661921.79723205,13910889.671908569,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Studio,177,1226237049.0264866,0.04263710886318894,0.3263682502179001,52283202.55141786,17063577.332494296,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Hub,178,1226237049.0264866,0.04607161358831008,0.2054645293524325,56494719.490417935,11607660.950996418,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Exchange,179,1226237049.0264866,0.036685708903933675,0.23244039646963272,44985375.427804336,10456418.499774113,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Network,180,1226237049.0264866,0.045810376723453505,0.2972596527805042,56174381.168159276,16698377.041206721,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Analytics,181,1226237049.0264866,0.03260667437097314,0.2282156342182027,39983512.15922968,9124862.58568982,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Engine,182,1226237049.0264866,0.030170708777594795,0.3055666541810337,36996440.89847536,11304878.66195347,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green API,183,1226237049.0264866,0.026130786356349165,0.21403744180075593,32042538.35035118,6858302.937311781,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Toolkit,184,1226237049.0264866,0.04664086274682653,0.3146315524370175,57192753.898717955,17994644.947301917,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green OS,185,1226237049.0264866,0.025993847919743976,0.24384673151449876,31874619.36595013,7772521.750655684,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green System,186,1226237049.0264866,0.04916210531392657,0.3062276730138676,60284394.94407868,18460749.98277418,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Portal,187,1226237049.0264866,0.03831566012641474,0.24614427281361956,46984082.00491663,11564862.698915673,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Bot,188,1226237049.0264866,0.028973754324995667,0.2059285428035346,35528691.00270109,7316371.5659032855,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Planner,189,1226237049.0264866,0.04185445600705794,0.2064762837585327,51323484.62270364,10597082.374434046,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Tracker,190,1226237049.0264866,0.020145720133318373,0.3094242631791469,24703428.4067938,7643840.132770978,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Optimizer,191,1226237049.0264866,0.04846621271447376,0.3134754571590966,59431065.65648629,18630180.476119325,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Green Simulator,192,1226237049.0264866,0.03414920571873136,0.272906787434131,41875021.247135565,11427977.522291744,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Platform,193,1226237049.0264866,0.03308409267947316,0.24869655006655006,40568940.176995955,10089355.461875148,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Dashboard,194,1226237049.0264866,0.03565142642557521,0.26467264357116727,43717099.93368225,11570720.40871258,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Marketplace,195,1226237049.0264866,0.03794503640122324,0.33471801207516416,46529609.461838596,15574298.381700363,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social SaaS,196,1226237049.0264866,0.04985028251971431,0.21181149348243758,61128263.33011112,12947668.74993856,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Coach,197,1226237049.0264866,0.031540504179840244,0.22710592936502144,38676134.77029487,8783579.531254636,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Assistant,198,1226237049.0264866,0.03056361421776601,0.24312095278226345,37478236.105977364,9111744.470683845,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social App,199,1226237049.0264866,0.02523611394880365,0.3146114080131936,30945457.897477146,9735794.080738286,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Service,200,1226237049.0264866,0.034888662284877074,0.33788683733258384,42781770.284689344,14455397.056982799,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Studio,201,1226237049.0264866,0.020977773297410435,0.2100467019697985,25723722.8233632,5403183.141432674,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Hub,202,1226237049.0264866,0.03209820748791033,0.21204159806060557,39360011.22901504,8345959.680683728,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Exchange,203,1226237049.0264866,0.027881887892445008,0.34790446146149356,34189803.9305191,11894785.323921302,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Network,204,1226237049.0264866,0.026268788224538424,0.2297176612118136,32211761.353959717,7399610.4817447085,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Analytics,205,1226237049.0264866,0.03720922006387127,0.27469974361897354,45627324.20769864,12533814.261874601,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Engine,206,1226237049.0264866,0.03741314891608534,0.25651029173128204,45877389.321648985,11768022.518765785,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social API,207,1226237049.0264866,0.044802870796848415,0.22078708271636943,54938940.073842354,12129808.306433095,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Toolkit,208,1226237049.0264866,0.03285177937524397,0.30346427726661307,40284068.99636836,12224775.883341301,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social OS,209,1226237049.0264866,0.04604709320848699,0.2554357409535137,56464651.69222266,14423090.142684966,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social System,210,1226237049.0264866,0.037032367972812584,0.21037099175108923,45410461.62144468,9553043.847178092,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Portal,211,1226237049.0264866,0.02510957264335487,0.2103707243699172,30790288.260503672,6477375.244920715,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Bot,212,1226237049.0264866,0.04183642675995566,0.2432089953083211,51301376.49194076,12476956.234538835,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Planner,213,1226237049.0264866,0.04171235870575513,0.2099597418564912,51149239.647279456,10739281.1524986,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Tracker,214,1226237049.0264866,0.045876434012249764,0.32532952971666373,56255383.0630395,18301537.31592941,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Optimizer,215,1226237049.0264866,0.02266786229150848,0.203563475968578,27796172.564078134,5658285.505766166,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Social Simulator,216,1226237049.0264866,0.021688664389459735,0.32804452597201006,26595443.818256952,8724489.760375326,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Platform,217,1226237049.0264866,0.027041104671556872,0.2822409976787283,33158804.394866243,9358774.03424085,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Dashboard,218,1226237049.0264866,0.032787326095401706,0.3193288289342903,40205033.996694505,12838626.423427787,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Marketplace,219,1226237049.0264866,0.03466694904412012,0.27509912609919046,42509897.294613436,11694435.596314497,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper SaaS,220,1226237049.0264866,0.04967275818499707,0.22251943351238856,60910576.41377707,13553786.95850673,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Coach,221,1226237049.0264866,0.04492111816237794,0.20776246184058272,55083939.37440444,11444374.852303674,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Assistant,222,1226237049.0264866,0.03432946308718912,0.3329502235899535,42096059.51069849,14015892.426343052,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper App,223,1226237049.0264866,0.03995641896812364,0.3027821929049199,48996041.28513786,14835128.823974032,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Service,224,1226237049.0264866,0.02789951846769457,0.26278621870421814,34211423.19508576,8990290.537926367,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Studio,225,1226237049.0264866,0.030997431904971513,0.27821648152369916,38010199.42655174,10575063.946469352,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Hub,226,1226237049.0264866,0.03386683790431004,0.2490347527815484,41528771.371639505,10342107.31185769,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Exchange,227,1226237049.0264866,0.029164418371135103,0.23762793374826832,35762490.31999456,8498166.680432756,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Network,228,1226237049.0264866,0.030951417406542753,0.2224912216901091,37953774.743786015,8444381.710496157,-6.485858972116176e-07
